auto_id;id_csv;id;devEui;temperature;humidity;pressure;pm1_0;pm2_5;pm10;so2;o3;co;no2;noise_level;createdDateTime;pm2_5_aqi;pm10_aqi;so2_aqi;o3_aqi;co_aqi;no2_aqi;aqi;primary_pollutant;customer_tz_createdDateTime
709127;0;1275505;4417935af3905f62;26.09;76;944;3;4;4;0;0.03;0;0;64;2023-08-12 6:58:04;17;4;0;0;0;0;17;pm2_5;2023-08-11 23:58:04
709128;0;1275503;44179354c7c83489;24.46;81;935;4;5;6;0;0.01;0;0;53;2023-08-12 6:57:27;21;6;0;0;0;0;21;pm2_5;2023-08-11 23:57:27
709129;0;1275507;44179354c798205a;26.66;73;949;2;3;3;0;0.01;0;0;62;2023-08-12 6:58:55;13;3;0;0;0;0;13;pm2_5;2023-08-11 23:58:55
709130;0;1275500;4417935aff00388d;26.73;68;941;11;8;15;0;0.01;0;0;54;2023-08-12 6:56:21;33;14;0;0;0;0;33;pm2_5;2023-08-11 23:56:21
709131;0;1275508;44179354c7782e90;26.68;67;946;0;1;1;0;0.01;0;0;59;2023-08-12 6:59:04;4;1;0;0;0;0;4;pm2_5;2023-08-11 23:59:04
709132;0;1275504;4417935b01081c59;24.96;82;939;5;6;7;0;0.01;66;0;57;2023-08-12 6:57:42;25;6;0;0;500;0;500;co;2023-08-11 23:57:42
709133;0;1275509;4417935b00b83a53;27.3;66;944;2;3;3;10.3;0.01;0;0;68;2023-08-12 6:59:59;13;3;500;0;0;0;500;so2;2023-08-11 23:59:59
709134;0;1275502;4417935af40cae86;27.03;65;986;2;3;3;0;0.03;0;0;58;2023-08-12 6:57:26;13;3;0;0;0;0;13;pm2_5;2023-08-11 23:57:26
709135;0;1275501;4417935af5e4505d;27.12;66;980;3;4;5;0;0.01;0;0;65;2023-08-12 6:56:54;17;5;0;0;0;0;17;pm2_5;2023-08-11 23:56:54
709136;0;1275506;4417935af3d82f50;27.46;66;984;6;7;8;0;0.04;0;0;58;2023-08-12 6:58:27;29;7;0;0;0;0;29;pm2_5;2023-08-11 23:58:27
709137;0;1275525;4417935af3905f62;26.03;76;943;3;4;5;0;0.02;0;0;60;2023-08-12 7:08:13;17;5;0;0;0;0;17;pm2_5;2023-08-12 0:08:13
709138;0;1275521;44179354c7c83489;24.43;81;935;4;4;6;0;0.01;0;0;55;2023-08-12 7:07:03;17;6;0;0;0;0;17;pm2_5;2023-08-12 0:07:03
709139;0;1275528;44179354c798205a;26.61;73;949;3;3;5;0;0.01;0;0;68;2023-08-12 7:09:47;13;5;0;0;0;0;13;pm2_5;2023-08-12 0:09:47
709140;0;1275520;4417935aff00388d;26.78;68;941;8;6;11;0;0.01;0;0;54;2023-08-12 7:06:47;25;10;0;0;0;0;25;pm2_5;2023-08-12 0:06:47
709141;0;1275527;44179354c7782e90;26.78;66;947;0;1;1;0;0.01;0;0;56;2023-08-12 7:09:33;4;1;0;0;0;0;4;pm2_5;2023-08-12 0:09:33
709142;0;1275523;4417935b01081c59;24.93;82;939;3;5;5;0;0.01;66;0;58;2023-08-12 7:07:12;21;5;0;0;500;0;500;co;2023-08-12 0:07:12
709143;0;1275529;4417935b00b83a53;27.27;66;944;3;4;4;10;0.01;0;0;62;2023-08-12 7:09:50;17;4;500;0;0;0;500;so2;2023-08-12 0:09:50
709144;0;1275524;4417935af40cae86;27.09;65;986;2;3;3;0;0.03;0;0;56;2023-08-12 7:07:34;13;3;0;0;0;0;13;pm2_5;2023-08-12 0:07:34
709145;0;1275522;4417935af5e4505d;27.16;66;980;1;1;2;0;0.01;0;0;59;2023-08-12 7:07:07;4;2;0;0;0;0;4;pm2_5;2023-08-12 0:07:07
709146;0;1275526;4417935af3d82f50;27.44;66;984;3;5;5;0;0.04;0;0;57;2023-08-12 7:08:45;21;5;0;0;0;0;21;pm2_5;2023-08-12 0:08:45
709147;0;1275545;4417935af3905f62;25.96;76;943;4;6;6;0;0.03;0;0;61;2023-08-12 7:17:54;25;6;0;0;0;0;25;pm2_5;2023-08-12 0:17:54
709148;0;1275541;44179354c7c83489;24.39;81;935;4;5;6;0;0.01;0;0;55;2023-08-12 7:17:04;21;6;0;0;0;0;21;pm2_5;2023-08-12 0:17:04
709149;0;1275539;44179354c798205a;26.62;73;949;1;2;2;0;0.01;0;0;63;2023-08-12 7:15:17;8;2;0;0;0;0;8;pm2_5;2023-08-12 0:15:17
709150;0;1275540;4417935aff00388d;26.78;68;941;26;20;35;0;0.01;0;0;67;2023-08-12 7:16:17;68;32;0;0;0;0;68;pm2_5;2023-08-12 0:16:17
709151;0;1275548;44179354c7782e90;26.89;65;948;0;1;1;0;0.01;0;0;56;2023-08-12 7:19:11;4;1;0;0;0;0;4;pm2_5;2023-08-12 0:19:11
709152;0;1275542;4417935b01081c59;24.89;82;939;3;4;5;0;0.01;66;0;56;2023-08-12 7:17:08;17;5;0;0;500;0;500;co;2023-08-12 0:17:08
709153;0;1275547;4417935b00b83a53;27.28;65;945;2;3;3;9.7;0.01;0;0;67;2023-08-12 7:19:09;13;3;500;0;0;0;500;so2;2023-08-12 0:19:09
709154;0;1275543;4417935af40cae86;27.07;65;986;6;5;8;0;0.04;0;0;54;2023-08-12 7:17:19;21;7;0;0;0;0;21;pm2_5;2023-08-12 0:17:19
709155;0;1275544;4417935af5e4505d;27.16;65;980;3;4;4;0;0.01;0;0;65;2023-08-12 7:17:34;17;4;0;0;0;0;17;pm2_5;2023-08-12 0:17:34
709156;0;1275546;4417935af3d82f50;27.43;66;984;3;4;5;0;0.04;0;0;58;2023-08-12 7:19:02;17;5;0;0;0;0;17;pm2_5;2023-08-12 0:19:02
709157;0;1275565;4417935af3905f62;25.94;76;943;6;6;8;0;0.03;0;0;71;2023-08-12 7:28:27;25;7;0;0;0;0;25;pm2_5;2023-08-12 0:28:27
709158;0;1275561;44179354c7c83489;24.34;81;935;5;6;7;0;0.01;0;0;60;2023-08-12 7:26:53;25;6;0;0;0;0;25;pm2_5;2023-08-12 0:26:53
709159;0;1275569;44179354c798205a;26.55;73;949;10;12;14;0;0.01;0;0;63;2023-08-12 7:30:03;50;13;0;0;0;0;50;pm2_5;2023-08-12 0:30:03
709160;0;1275560;4417935aff00388d;26.89;67;942;10;8;14;0;0.01;0;0;54;2023-08-12 7:25:58;33;13;0;0;0;0;33;pm2_5;2023-08-12 0:25:58
709161;0;1275567;44179354c7782e90;26.84;64;948;3;3;4;0;0.01;0;0;56;2023-08-12 7:29:30;13;4;0;0;0;0;13;pm2_5;2023-08-12 0:29:30
709162;0;1275564;4417935b01081c59;24.8;83;939;3;4;4;0;0.01;66;0;56;2023-08-12 7:27:23;17;4;0;0;500;0;500;co;2023-08-12 0:27:23
709163;0;1275568;4417935b00b83a53;27.25;65;944;0;1;1;9.4;0.01;0;0;61;2023-08-12 7:30:03;4;1;500;0;0;0;500;so2;2023-08-12 0:30:03
709164;0;1275562;4417935af40cae86;27.21;65;986;3;5;5;0;0.03;0;0;54;2023-08-12 7:26:59;21;5;0;0;0;0;21;pm2_5;2023-08-12 0:26:59
709165;0;1275563;4417935af5e4505d;27.11;65;980;4;4;6;0;0.01;0;0;59;2023-08-12 7:27:17;17;6;0;0;0;0;17;pm2_5;2023-08-12 0:27:17
709166;0;1275566;4417935af3d82f50;27.43;66;984;3;4;5;0;0.03;0;0;64;2023-08-12 7:28:39;17;5;0;0;0;0;17;pm2_5;2023-08-12 0:28:39
709167;0;1275586;4417935af3905f62;25.87;76;943;3;4;4;0;0.01;0;0;64;2023-08-12 7:38:47;17;4;0;0;0;0;17;pm2_5;2023-08-12 0:38:47
709168;0;1275581;44179354c7c83489;24.21;81;934;5;5;7;0;0.01;0;0;54;2023-08-12 7:37:37;21;6;0;0;0;0;21;pm2_5;2023-08-12 0:37:37
709169;0;1275587;44179354c798205a;26.5;72;949;2;3;3;0;0.01;0;0;62;2023-08-12 7:39:53;13;3;0;0;0;0;13;pm2_5;2023-08-12 0:39:53
709170;0;1275580;4417935aff00388d;26.89;67;943;4;4;6;0;0.01;0;0;54;2023-08-12 7:36:10;17;6;0;0;0;0;17;pm2_5;2023-08-12 0:36:10
709171;0;1275577;44179354c7782e90;26.82;64;947;3;4;4;0;0.01;0;0;57;2023-08-12 7:34:47;17;4;0;0;0;0;17;pm2_5;2023-08-12 0:34:47
709172;0;1275582;4417935b01081c59;24.71;83;938;6;8;9;0;0.01;66;0;56;2023-08-12 7:37:37;33;8;0;0;500;0;500;co;2023-08-12 0:37:37
709173;0;1275579;4417935b00b83a53;27.23;65;944;3;2;4;9.3;0.01;0;0;68;2023-08-12 7:35:11;8;4;500;0;0;0;500;so2;2023-08-12 0:35:11
709174;0;1275584;4417935af40cae86;27;64;985;1;2;2;0;0.01;0;0;53;2023-08-12 7:37:56;8;2;0;0;0;0;8;pm2_5;2023-08-12 0:37:56
709175;0;1275583;4417935af5e4505d;27.05;65;980;18;16;24;0;0.01;0;0;58;2023-08-12 7:37:56;59;22;0;0;0;0;59;pm2_5;2023-08-12 0:37:56
709176;0;1275585;4417935af3d82f50;27.32;65;984;4;4;6;0;0.01;0;0;58;2023-08-12 7:38:40;17;6;0;0;0;0;17;pm2_5;2023-08-12 0:38:40
709177;0;1275604;4417935af3905f62;25.87;75;943;4;5;6;0;0.02;0;0;64;2023-08-12 7:48:26;21;6;0;0;0;0;21;pm2_5;2023-08-12 0:48:26
709178;0;1275602;44179354c7c83489;24.14;82;934;4;6;6;0;0.01;0;0;60;2023-08-12 7:47:39;25;6;0;0;0;0;25;pm2_5;2023-08-12 0:47:39
709179;0;1275598;44179354c798205a;26.48;72;948;3;3;5;0;0.01;0;0;62;2023-08-12 7:45:18;13;5;0;0;0;0;13;pm2_5;2023-08-12 0:45:18
709180;0;1275600;4417935aff00388d;26.64;67;942;3;4;7;0;0.01;0;0;54;2023-08-12 7:46:50;17;6;0;0;0;0;17;pm2_5;2023-08-12 0:46:50
709181;0;1275599;44179354c7782e90;26.66;65;947;0;0;0;0;0.01;0;0;56;2023-08-12 7:45:35;0;0;0;0;0;0;0;no2;2023-08-12 0:45:35
709182;0;1275601;4417935b01081c59;24.53;83;938;8;9;11;0;0.01;66;0;56;2023-08-12 7:47:33;38;10;0;0;500;0;500;co;2023-08-12 0:47:33
709183;0;1275607;4417935b00b83a53;27.23;64;944;6;6;8;9.1;0.01;0;0;71;2023-08-12 7:49:44;25;7;500;0;0;0;500;so2;2023-08-12 0:49:44
709184;0;1275603;4417935af40cae86;26.84;64;985;1;2;2;0;0.01;0;0;52;2023-08-12 7:47:42;8;2;0;0;0;0;8;pm2_5;2023-08-12 0:47:42
709185;0;1275605;4417935af5e4505d;27.14;62;980;3;3;4;0;0.01;0;0;59;2023-08-12 7:48:31;13;4;0;0;0;0;13;pm2_5;2023-08-12 0:48:31
709186;0;1275606;4417935af3d82f50;27.36;64;984;4;4;6;0;0.01;0;0;55;2023-08-12 7:49:11;17;6;0;0;0;0;17;pm2_5;2023-08-12 0:49:11
709187;0;1275625;4417935af3905f62;25.82;76;943;4;5;6;0;0.02;0;0;59;2023-08-12 7:58:44;21;6;0;0;0;0;21;pm2_5;2023-08-12 0:58:44
709188;0;1275621;44179354c7c83489;24.09;82;934;3;4;5;0;0.01;0;0;60;2023-08-12 7:57:27;17;5;0;0;0;0;17;pm2_5;2023-08-12 0:57:27
709189;0;1275618;44179354c798205a;26.43;72;948;3;3;4;0;0.01;0;0;63;2023-08-12 7:55:40;13;4;0;0;0;0;13;pm2_5;2023-08-12 0:55:40
709190;0;1275620;4417935aff00388d;26.8;66;943;4;6;6;0;0.01;0;0;54;2023-08-12 7:57:27;25;6;0;0;0;0;25;pm2_5;2023-08-12 0:57:27
709191;0;1275619;44179354c7782e90;26.59;65;947;1;2;2;0;0.01;0;0;56;2023-08-12 7:56:18;8;2;0;0;0;0;8;pm2_5;2023-08-12 0:56:18
709192;0;1275623;4417935b01081c59;24.46;83;938;3;5;5;0;0.01;66;0;56;2023-08-12 7:57:37;21;5;0;0;500;0;500;co;2023-08-12 0:57:37
709193;0;1275627;4417935b00b83a53;27.18;63;944;1;1;2;8.8;0.01;0;0;70;2023-08-12 7:59:30;4;2;500;0;0;0;500;so2;2023-08-12 0:59:30
709194;0;1275622;4417935af40cae86;26.73;64;985;2;3;3;0;0.02;0;0;53;2023-08-12 7:57:34;13;3;0;0;0;0;13;pm2_5;2023-08-12 0:57:34
709195;0;1275624;4417935af5e4505d;27.11;62;980;0;0;0;0;0.01;0;0;59;2023-08-12 7:58:33;0;0;0;0;0;0;0;no2;2023-08-12 0:58:33
709196;0;1275626;4417935af3d82f50;27.37;64;984;10;8;14;0;0.01;0;0;54;2023-08-12 7:59:21;33;13;0;0;0;0;33;pm2_5;2023-08-12 0:59:21
709197;0;1275644;4417935af3905f62;25.62;77;943;5;6;7;0;0.01;0;0;58;2023-08-12 8:08:34;25;6;0;0;0;0;25;pm2_5;2023-08-12 1:08:34
709198;0;1275640;44179354c7c83489;24.02;82;933;2;3;3;0;0.01;0;0;53;2023-08-12 8:07:10;13;3;0;0;0;0;13;pm2_5;2023-08-12 1:07:10
709199;0;1275638;44179354c798205a;26.41;73;947;3;3;4;0;0.01;0;0;63;2023-08-12 8:06:13;13;4;0;0;0;0;13;pm2_5;2023-08-12 1:06:13
709200;0;1275641;4417935aff00388d;26.93;66;943;4;3;6;0;0.01;0;0;54;2023-08-12 8:07:42;13;6;0;0;0;0;13;pm2_5;2023-08-12 1:07:42
709201;0;1275639;44179354c7782e90;26.48;65;947;0;1;1;0;0.01;0;0;56;2023-08-12 8:06:33;4;1;0;0;0;0;4;pm2_5;2023-08-12 1:06:33
709202;0;1275642;4417935b01081c59;24.41;84;938;6;5;4;0;0.01;66;0;56;2023-08-12 8:07:50;21;4;0;0;500;0;500;co;2023-08-12 1:07:50
709203;0;1275646;4417935b00b83a53;27.07;63;944;2;3;3;8.8;0.01;0;0;58;2023-08-12 8:09:35;13;3;500;0;0;0;500;so2;2023-08-12 1:09:35
709204;0;1275643;4417935af40cae86;26.84;64;985;2;3;3;0;0.01;0;0;55;2023-08-12 8:08:17;13;3;0;0;0;0;13;pm2_5;2023-08-12 1:08:17
709205;0;1275645;4417935af5e4505d;27.05;61;979;6;6;9;0;0.01;0;0;59;2023-08-12 8:08:54;25;8;0;0;0;0;25;pm2_5;2023-08-12 1:08:54
709206;0;1275647;4417935af3d82f50;27.37;62;984;2;2;3;0;0.04;0;0;55;2023-08-12 8:09:51;8;3;0;0;0;0;8;pm2_5;2023-08-12 1:09:51
709207;0;1275662;4417935af3905f62;25.59;78;942;4;5;6;0;0.02;0;0;62;2023-08-12 8:18:09;21;6;0;0;0;0;21;pm2_5;2023-08-12 1:18:09
709208;0;1275660;44179354c7c83489;24.03;83;933;3;3;4;0;0.01;0;0;53;2023-08-12 8:17:34;13;4;0;0;0;0;13;pm2_5;2023-08-12 1:17:34
709209;0;1275658;44179354c798205a;26.28;73;947;2;3;3;0;0.01;0;0;65;2023-08-12 8:15:19;13;3;0;0;0;0;13;pm2_5;2023-08-12 1:15:19
709210;0;1275661;4417935aff00388d;26.8;65;943;16;13;21;0;0.01;0;0;58;2023-08-12 8:17:50;53;19;0;0;0;0;53;pm2_5;2023-08-12 1:17:50
709211;0;1275659;44179354c7782e90;26.43;66;946;2;3;3;0;0.01;0;0;57;2023-08-12 8:17:23;13;3;0;0;0;0;13;pm2_5;2023-08-12 1:17:23
709212;0;1275664;4417935b01081c59;24.43;84;937;6;7;8;0;0.01;66;0;57;2023-08-12 8:18:38;29;7;0;0;500;0;500;co;2023-08-12 1:18:38
709213;0;1275667;4417935b00b83a53;27.03;63;943;4;3;6;8.9;0.01;0;0;63;2023-08-12 8:19:46;13;6;500;0;0;0;500;so2;2023-08-12 1:19:46
709214;0;1275663;4417935af40cae86;26.43;64;985;1;2;2;0;0.01;0;0;53;2023-08-12 8:18:22;8;2;0;0;0;0;8;pm2_5;2023-08-12 1:18:22
709215;0;1275666;4417935af5e4505d;26.82;63;979;4;4;6;0;0.01;0;0;58;2023-08-12 8:19:15;17;6;0;0;0;0;17;pm2_5;2023-08-12 1:19:15
709216;0;1275665;4417935af3d82f50;27.32;63;984;3;4;5;0;0.02;0;0;54;2023-08-12 8:19:02;17;5;0;0;0;0;17;pm2_5;2023-08-12 1:19:02
709217;0;1275683;4417935af3905f62;25.5;78;942;3;5;5;0;0.01;0;0;62;2023-08-12 8:27:50;21;5;0;0;0;0;21;pm2_5;2023-08-12 1:27:50
709218;0;1275680;44179354c7c83489;23.93;83;934;4;5;6;0;0.01;0;0;54;2023-08-12 8:27:28;21;6;0;0;0;0;21;pm2_5;2023-08-12 1:27:28
709219;0;1275678;44179354c798205a;26.19;74;946;5;5;7;0;0.01;0;0;63;2023-08-12 8:25:40;21;6;0;0;0;0;21;pm2_5;2023-08-12 1:25:40
709220;0;1275682;4417935aff00388d;26.78;64;943;6;5;8;0;0.01;0;0;57;2023-08-12 8:27:50;21;7;0;0;0;0;21;pm2_5;2023-08-12 1:27:50
709221;0;1275679;44179354c7782e90;26.39;66;946;1;2;2;0;0.01;0;0;58;2023-08-12 8:27:05;8;2;0;0;0;0;8;pm2_5;2023-08-12 1:27:05
709222;0;1275685;4417935b01081c59;24.43;84;937;5;6;7;0;0.01;66;0;56;2023-08-12 8:29:05;25;6;0;0;500;0;500;co;2023-08-12 1:29:05
709223;0;1275687;4417935b00b83a53;27;62;943;6;6;8;9;0.01;0;0;58;2023-08-12 8:29:52;25;7;500;0;0;0;500;so2;2023-08-12 1:29:52
709224;0;1275681;4417935af40cae86;26.61;65;985;3;4;5;0;0.01;0;0;53;2023-08-12 8:27:44;17;5;0;0;0;0;17;pm2_5;2023-08-12 1:27:44
709225;0;1275686;4417935af5e4505d;26.71;64;979;2;3;3;0;0.01;0;0;58;2023-08-12 8:29:18;13;3;0;0;0;0;13;pm2_5;2023-08-12 1:29:18
709226;0;1275684;4417935af3d82f50;27.12;63;984;2;3;3;0;0.04;0;0;56;2023-08-12 8:28:38;13;3;0;0;0;0;13;pm2_5;2023-08-12 1:28:38
709227;0;1275702;4417935af3905f62;25.48;78;942;5;5;7;0;0.02;0;0;63;2023-08-12 8:37:46;21;6;0;0;0;0;21;pm2_5;2023-08-12 1:37:46
709228;0;1275700;44179354c7c83489;23.87;83;933;3;5;5;0;0.01;0;0;53;2023-08-12 8:37:11;21;5;0;0;0;0;21;pm2_5;2023-08-12 1:37:11
709229;0;1275698;44179354c798205a;26.16;74;946;2;3;3;0;0.01;0;0;63;2023-08-12 8:35:16;13;3;0;0;0;0;13;pm2_5;2023-08-12 1:35:16
709230;0;1275703;4417935aff00388d;26.87;64;943;2;3;3;0;0.01;0;0;54;2023-08-12 8:38:04;13;3;0;0;0;0;13;pm2_5;2023-08-12 1:38:04
709231;0;1275699;44179354c7782e90;26.37;66;946;0;0;0;0;0.01;0;0;57;2023-08-12 8:36:49;0;0;0;0;0;0;0;no2;2023-08-12 1:36:49
709232;0;1275706;4417935b01081c59;24.37;85;937;4;5;6;0;0.01;66;0;57;2023-08-12 8:40:03;21;6;0;0;500;0;500;co;2023-08-12 1:40:03
709233;0;1275697;4417935b00b83a53;27.03;62;943;2;3;3;9;0.01;0;0;73;2023-08-12 8:35:05;13;3;500;0;0;0;500;so2;2023-08-12 1:35:05
709234;0;1275701;4417935af40cae86;26.48;65;985;4;4;6;0;0.03;0;0;53;2023-08-12 8:37:42;17;6;0;0;0;0;17;pm2_5;2023-08-12 1:37:42
